,index,day,dow,店舗ID,商品ID,商品価格,売上個数
657,23392,9,Web,0,1200021,510,1
658,23393,9,Web,8,1200025,510,1
659,23394,9,Web,14,1200025,510,1
660,23395,9,Web,7,1200027,340,2
661,23688,9,Web,7,1400002,850,1
662,23689,9,Web,5,1400002,710,1
663,23847,9,Web,15,1600001,560,1
664,23848,9,Web,7,1600002,510,1
665,23870,9,Web,2,1700001,1700,1
666,23871,9,Web,2,1700003,2040,1
667,23872,9,Web,0,1700011,1440,1
668,23873,9,Web,0,1700013,1360,1
669,23874,9,Web,11,1700014,1440,1
670,23983,9,Web,14,2100001,930,1
671,23984,9,Web,10,2100001,930,1
672,23985,9,Web,2,2100003,1020,1
673,24087,9,Web,14,2400002,2550,1
674,24088,9,Web,1,2400006,1090,1
675,24089,9,Web,2,2400006,1090,1
676,24090,9,Web,1,2400006,720,1
677,24091,9,Web,7,2400007,1020,1
678,24092,9,Web,2,2400007,1020,1
679,24093,9,Web,10,2400008,2210,1
680,24128,9,Web,0,2600001,1480,1
681,24129,9,Web,16,2600003,2550,1
682,24130,9,Web,5,2600006,2550,1
683,24131,9,Web,14,2600006,2550,1
684,24154,9,Web,2,2700007,590,1
685,24186,9,Web,0,2800001,1190,1
686,24187,9,Web,7,2800001,1190,1
687,24201,9,Web,4,3000001,600,1
688,24230,9,Web,0,3200001,4230,1
689,24252,9,Web,0,3400002,1960,1
690,24265,10,Thu,3,1000001,420,1
691,24266,10,Thu,10,1000004,250,1
692,24267,10,Thu,0,1000005,130,1
693,25068,10,Thu,8,1200002,510,1
694,25069,10,Thu,1,1200007,130,1
695,25070,10,Thu,17,1200007,240,1
696,25071,10,Thu,13,1200007,250,1
697,25072,10,Thu,1,1200008,130,1
698,25073,10,Thu,17,1200008,250,1
699,25074,10,Thu,1,1200009,130,1
700,25075,10,Thu,6,1200017,340,1
701,25076,10,Thu,10,1200021,510,1
702,25077,10,Thu,0,1200022,510,1
703,25078,10,Thu,11,1200023,510,1
704,25079,10,Thu,0,1200023,510,1
705,25080,10,Thu,9,1200026,340,1
706,25404,10,Thu,11,1400002,850,1
707,25588,10,Thu,10,1600001,560,1
708,25589,10,Thu,13,1600001,560,1
709,25590,10,Thu,17,1600002,510,1
710,25623,10,Thu,7,1700001,1700,1
711,25624,10,Thu,10,1700001,1700,1
712,25625,10,Thu,9,1700003,2040,1
713,25626,10,Thu,7,1700004,1700,1
714,25627,10,Thu,4,1700006,130,1
715,25628,10,Thu,6,1700006,170,1
716,25629,10,Thu,3,1700009,1440,1
717,25630,10,Thu,10,1700010,1700,1
718,25631,10,Thu,3,1700011,1440,1
719,25768,10,Thu,6,2100001,930,1
720,25769,10,Thu,3,2100002,930,1
721,25770,10,Thu,13,2100002,930,1
722,25845,10,Thu,7,2300002,6460,1
723,25846,10,Thu,14,2300002,6460,1
724,25888,10,Thu,1,2400003,1070,1
725,25889,10,Thu,0,2400006,1090,1
726,25890,10,Thu,2,2400006,1090,1
727,25891,10,Thu,12,2400008,2210,1
728,25905,10,Thu,7,2500001,510,1
729,25906,10,Thu,5,2500004,510,1
730,25938,10,Thu,7,2600003,2550,1
731,25962,10,Thu,4,2700003,420,1
732,25986,10,Thu,7,2800001,1190,1
733,25987,10,Thu,0,2800001,1190,1
734,26013,10,Thu,7,3000002,680,1
735,26064,10,Thu,14,3400001,1190,1
736,26065,10,Thu,1,3400002,1960,1
737,26066,10,Thu,1,3400003,1190,1
738,26067,10,Thu,3,3400003,950,1
739,26068,10,Thu,6,3400003,1190,1
740,26087,10,Thu,3,3500001,420,1
741,26099,11,Fri,6,1000001,420,1
742,26100,11,Fri,7,1000001,420,1
743,26101,11,Fri,16,1000001,420,1
744,26102,11,Fri,13,1000001,420,1
745,26103,11,Fri,8,1000002,250,1
746,26104,11,Fri,14,1000002,250,1
747,26105,11,Fri,2,1000003,250,1
748,26106,11,Fri,0,1000005,250,1
749,26107,11,Fri,0,1000006,130,1
750,26108,11,Fri,0,1000008,130,1
751,26859,11,Fri,14,1100001,590,1
752,27282,11,Fri,9,1200002,510,1
753,27283,11,Fri,15,1200002,390,1
754,27284,11,Fri,10,1200002,510,1
755,27285,11,Fri,0,1200004,510,1
756,27286,11,Fri,1,1200008,250,1
757,27287,11,Fri,13,1200008,250,1
758,27288,11,Fri,17,1200009,250,1
759,27289,11,Fri,13,1200011,510,1
760,27290,11,Fri,13,1200012,510,1
761,27291,11,Fri,9,1200015,340,1
762,27292,11,Fri,13,1200016,250,1
763,27293,11,Fri,1,1200020,250,1
764,27294,11,Fri,10,1200022,510,1
765,27295,11,Fri,4,1200023,510,1
766,27296,11,Fri,10,1200023,310,1
767,27297,11,Fri,2,1200024,510,1
768,27623,11,Fri,0,1300001,3480,1
769,27624,11,Fri,2,1300001,4250,1
770,27625,11,Fri,0,1300001,4250,1
771,27763,11,Fri,7,1400001,590,1
772,27764,11,Fri,6,1400002,420,1
773,27765,11,Fri,13,1400002,850,1
774,27766,11,Fri,17,1400002,850,1
775,27767,11,Fri,6,1400002,850,1
776,28001,11,Fri,8,1600002,510,1
777,28040,11,Fri,1,1700001,1700,1
778,28041,11,Fri,13,1700001,1700,1
779,28042,11,Fri,17,1700004,1620,1
780,28043,11,Fri,1,1700007,1100,1
781,28044,11,Fri,6,1700007,1100,1
782,28045,11,Fri,11,1700008,170,1
783,28046,11,Fri,10,1700009,1440,1
784,28047,11,Fri,15,1700011,1440,1
785,28048,11,Fri,6,1700011,1440,1
786,28049,11,Fri,5,1700013,1360,1
787,28050,11,Fri,7,1700016,1440,1
788,28051,11,Fri,0,1700018,2550,2
789,28052,11,Fri,11,1700018,2550,1
790,28053,11,Fri,15,1700018,1430,1
791,28168,11,Fri,0,2000001,930,1
792,28213,11,Fri,7,2100001,930,1
793,28214,11,Fri,13,2100001,930,1
794,28215,11,Fri,13,2100002,930,1
795,28216,11,Fri,14,2100003,1020,1
796,28387,11,Fri,12,2400001,2850,1
797,28388,11,Fri,7,2400003,1070,1
798,28389,11,Fri,7,2400005,1870,1
799,28390,11,Fri,2,2400005,1870,1
800,28391,11,Fri,7,2400006,1090,1
801,28392,11,Fri,13,2400006,1090,1
802,28393,11,Fri,2,2400006,1090,2
803,28394,11,Fri,8,2400006,1090,1
804,28395,11,Fri,9,2400006,1090,1
805,28396,11,Fri,0,2400010,2040,1
806,28414,11,Fri,6,2500002,420,1
807,28415,11,Fri,0,2500003,510,1
808,28416,11,Fri,1,2500004,510,1
809,28450,11,Fri,0,2600003,2550,1
810,28451,11,Fri,11,2600003,2550,1
811,28452,11,Fri,3,2600004,1700,1
812,28453,11,Fri,1,2600004,1190,1
813,28454,11,Fri,11,2600005,1000,1
814,28455,11,Fri,0,2600005,1000,1
815,28456,11,Fri,14,2600005,1000,1
816,28457,11,Fri,2,2600005,1000,1
817,28493,11,Fri,12,2700008,590,1
818,28521,11,Fri,7,2800001,1190,1
819,28522,11,Fri,0,2800001,1190,3
820,28608,11,Fri,13,3400001,830,1
821,28609,11,Fri,1,3400002,1960,2
822,28610,11,Fri,9,3400003,830,1
823,28611,11,Fri,4,3400003,830,1
824,28636,12,Sat,7,1000001,420,1
825,28637,12,Sat,6,1000001,420,1
826,28638,12,Sat,15,1000007,100,1
827,28639,12,Sat,13,1000008,250,1
828,29221,12,Sat,8,1100001,590,1
829,29601,12,Sat,10,1200002,510,1
830,29602,12,Sat,10,1200004,310,1
831,29603,12,Sat,0,1200007,130,1
832,29604,12,Sat,10,1200013,300,1
833,29605,12,Sat,1,1200017,340,1
834,29606,12,Sat,13,1200018,190,1
835,29607,12,Sat,10,1200018,340,1
836,29608,12,Sat,8,1200019,510,1
837,29609,12,Sat,10,1200020,250,1
838,29610,12,Sat,9,1200021,510,1
839,29611,12,Sat,2,1200021,510,1
840,29612,12,Sat,5,1200023,510,1
841,29613,12,Sat,0,1200024,370,1
842,29614,12,Sat,0,1200024,510,1
843,29615,12,Sat,2,1200032,680,1
844,29882,12,Sat,1,1300001,3480,1
845,30208,12,Sat,1,1600001,560,1
846,30209,12,Sat,3,1600001,560,1
847,30234,12,Sat,14,1700003,2040,1
848,30235,12,Sat,0,1700003,2040,1
849,30236,12,Sat,11,1700004,1700,1
850,30237,12,Sat,11,1700005,1700,1
851,30238,12,Sat,1,1700008,100,1
852,30239,12,Sat,13,1700009,1440,1
853,30240,12,Sat,0,1700015,940,1
854,30241,12,Sat,5,1700015,940,1
855,30242,12,Sat,0,1700017,1280,1
856,30371,12,Sat,12,2100001,930,1
857,30372,12,Sat,6,2100002,930,1
858,30491,12,Sat,0,2300002,4460,1
859,30492,12,Sat,2,2300002,6460,1
860,30493,12,Sat,9,2300002,6460,1
861,30547,12,Sat,13,2400002,2550,1
862,30548,12,Sat,0,2400003,1070,1
863,30549,12,Sat,1,2400006,720,1
864,30550,12,Sat,14,2400006,1090,1
865,30551,12,Sat,9,2400007,1020,1
866,30596,12,Sat,7,2600002,3060,1
867,30597,12,Sat,7,2600003,2550,1
868,30598,12,Sat,12,2600004,1700,1
869,30625,12,Sat,10,2700008,590,1
870,30670,12,Sat,0,2800001,1190,1
871,30671,12,Sat,16,2800001,1190,1
872,30747,12,Sat,0,3300001,1530,1
873,30751,12,Sat,10,3400002,2020,1
874,30752,12,Sat,13,3400002,2020,1
875,30753,12,Sat,0,3400002,2020,1
876,30754,12,Sat,15,3400003,1190,1
877,30755,12,Sat,13,3400003,1010,2
878,30777,13,Sun,9,1000001,420,1
879,30778,13,Sun,11,1000002,250,1
880,30779,13,Sun,17,1000004,250,1
881,30780,13,Sun,8,1000005,250,1
882,30781,13,Sun,8,1000008,250,1
883,31372,13,Sun,8,1200001,510,1
884,31373,13,Sun,13,1200002,390,1
885,31374,13,Sun,6,1200005,250,1
886,31375,13,Sun,10,1200007,250,1
887,31376,13,Sun,15,1200007,250,1
888,31377,13,Sun,13,1200007,250,1
889,31378,13,Sun,10,1200008,250,1
890,31379,13,Sun,13,1200008,250,1
891,31380,13,Sun,7,1200009,250,1
892,31381,13,Sun,6,1200009,250,1
893,31382,13,Sun,14,1200009,250,1
894,31383,13,Sun,7,1200010,250,1
895,31384,13,Sun,1,1200016,190,1
896,31385,13,Sun,14,1200016,250,1
897,31386,13,Sun,13,1200019,370,1
898,31387,13,Sun,16,1200022,510,1
899,31388,13,Sun,13,1200027,260,1
900,31389,13,Sun,13,1200031,340,1
901,31390,13,Sun,0,1200033,290,1
902,31752,13,Sun,0,1600001,560,1
903,31753,13,Sun,15,1600002,510,1
904,31754,13,Sun,17,1600002,510,1
905,31764,13,Sun,8,1700002,290,1
906,31765,13,Sun,13,1700003,2040,1
907,31766,13,Sun,13,1700005,1700,1
908,31767,13,Sun,9,1700006,170,1
909,31768,13,Sun,13,1700007,1100,1
910,31769,13,Sun,11,1700008,170,1
911,31770,13,Sun,7,1700009,1440,1
912,31771,13,Sun,13,1700010,1700,1
913,31772,13,Sun,5,1700010,1700,1
914,31773,13,Sun,3,1700013,1360,1
915,31934,13,Sun,17,2400002,2550,1
916,31935,13,Sun,13,2400005,1870,1
917,31936,13,Sun,13,2400007,1020,1
918,31937,13,Sun,14,2400011,3400,1
919,31962,13,Sun,15,2600002,3060,1
920,31963,13,Sun,1,2600004,1190,1
921,31964,13,Sun,6,2600004,1700,1
922,31965,13,Sun,17,2600004,1700,1
923,31980,13,Sun,13,2700004,420,1
924,31981,13,Sun,4,2700005,420,1
925,31982,13,Sun,2,2700007,590,1
926,32000,13,Sun,7,2800001,1190,1
927,32001,13,Sun,3,2800001,1190,1
928,32002,13,Sun,8,2800001,1190,1
929,32013,13,Sun,8,3000002,680,1
930,32045,13,Sun,6,3200001,4230,1
931,32046,13,Sun,5,3200001,4230,1
932,32066,14,Mon,13,1000001,420,1
933,32067,14,Mon,4,1000004,250,1
934,32068,14,Mon,0,1000005,250,1
935,32069,14,Mon,0,1000008,250,1
936,32070,14,Mon,10,1000008,250,1
937,32717,14,Mon,5,1200002,510,1
938,32718,14,Mon,14,1200002,510,1
939,32719,14,Mon,13,1200003,310,1
940,32720,14,Mon,6,1200008,250,1
941,32721,14,Mon,7,1200016,250,1
942,32722,14,Mon,13,1200016,250,1
943,32723,14,Mon,2,1200017,340,1
944,32724,14,Mon,7,1200026,340,1
945,32725,14,Mon,12,1200029,340,1
946,32726,14,Mon,13,1200033,290,1
947,32930,14,Mon,13,1300001,4250,1
948,33216,14,Mon,17,1700001,1700,1
949,33217,14,Mon,12,1700003,2040,1
950,33218,14,Mon,4,1700005,1700,1
951,33219,14,Mon,8,1700006,170,5
952,33220,14,Mon,8,1700008,170,7
953,33221,14,Mon,9,1700010,1700,1
954,33400,14,Mon,2,2400002,2550,1
955,33401,14,Mon,7,2400009,1270,1
956,33412,14,Mon,7,2500003,510,1
957,33413,14,Mon,10,2500004,510,1
958,33437,14,Mon,2,2600003,2550,1
959,33438,14,Mon,7,2600005,1000,1
960,33454,14,Mon,10,2700003,420,1
961,33483,14,Mon,7,2800001,1190,1
962,33484,14,Mon,0,2800001,1190,2
963,33485,14,Mon,17,2800001,1190,1
964,33505,14,Mon,12,3000002,680,1
965,33546,14,Mon,10,3400001,1190,1
966,33547,14,Mon,10,3400003,830,1
967,33561,15,Tue,0,1000005,130,1
968,33562,15,Tue,10,1000005,250,1
969,33563,15,Tue,10,1000006,250,1
970,33564,15,Tue,10,1000008,250,1
971,34156,15,Tue,13,1200004,510,1
972,34157,15,Tue,4,1200007,250,1
973,34158,15,Tue,14,1200007,250,1
974,34159,15,Tue,14,1200008,250,1
975,34160,15,Tue,2,1200016,250,1
976,34161,15,Tue,13,1200017,340,1
977,34162,15,Tue,3,1200025,510,1
978,34163,15,Tue,6,1200029,340,1
979,34354,15,Tue,6,1300001,4250,1
980,34482,15,Tue,14,1400001,850,1
981,34483,15,Tue,7,1400002,850,1
982,34636,15,Tue,0,1600001,560,1
983,34637,15,Tue,16,1600002,510,1
984,34638,15,Tue,0,1600002,510,1
985,34656,15,Tue,16,1700001,1700,1
986,34657,15,Tue,13,1700005,1700,1
987,34658,15,Tue,9,1700005,1700,1
988,34659,15,Tue,3,1700010,1700,1
989,34660,15,Tue,13,1700010,1700,1
990,34661,15,Tue,9,1700011,1440,1
991,34662,15,Tue,12,1700011,1440,1
992,34810,15,Tue,0,2300002,6460,1
993,34840,15,Tue,13,2400006,1090,1
994,34866,15,Tue,17,2600001,2210,1
995,34867,15,Tue,12,2600004,1700,1
996,34868,15,Tue,0,2600005,690,1
997,34869,15,Tue,14,2600005,1000,1
998,34887,15,Tue,3,2700004,420,1
999,34888,15,Tue,0,2700007,590,1
1000,34922,15,Tue,0,2800001,1190,1
1001,34995,15,Tue,12,3400002,2020,1
1002,34996,15,Tue,12,3400002,2020,1
1003,34997,15,Tue,1,3400002,2020,1
1004,35021,16,Web,0,1000004,120,1
1005,35022,16,Web,13,1000007,250,1
1006,35688,16,Web,0,1200003,310,1
1007,35689,16,Web,1,1200009,250,1
1008,35863,16,Web,5,1300001,4250,1
1009,36171,16,Web,0,1600001,560,1
1010,36172,16,Web,9,1600002,510,1
1011,36173,16,Web,16,1600002,510,1
1012,36174,16,Web,7,1600002,510,1
1013,36175,16,Web,14,1600002,510,1
1014,36198,16,Web,13,1700002,290,1
1015,36199,16,Web,13,1700005,1700,1
1016,36200,16,Web,9,1700008,170,1
1017,36201,16,Web,17,1700011,1440,1
1018,36202,16,Web,13,1700015,940,1
1019,36312,16,Web,4,2100003,1020,1
1020,36313,16,Web,14,2100003,1020,1
1021,36401,16,Web,6,2400001,2850,1
1022,36402,16,Web,13,2400001,2850,1
1023,36403,16,Web,1,2400002,2550,1
1024,36404,16,Web,11,2400003,1070,1
1025,36405,16,Web,8,2400005,1870,1
1026,36406,16,Web,7,2400007,1020,1
1027,36407,16,Web,3,2400007,1020,1
1028,36408,16,Web,0,2400007,1020,1
1029,36409,16,Web,7,2400010,2040,1
1030,36461,16,Web,13,2700005,420,1
1031,36488,16,Web,8,2800001,1190,1
1032,36489,16,Web,2,2800001,1190,1
1033,36490,16,Web,6,2800001,1190,1
1034,36506,16,Web,12,3000001,600,2
1035,36559,16,Web,12,3500001,420,1
1036,36565,17,Thu,8,1000002,250,1
1037,37312,17,Thu,7,1200002,510,1
1038,37313,17,Thu,10,1200002,510,1
1039,37314,17,Thu,1,1200003,310,1
1040,37315,17,Thu,14,1200008,250,1
1041,37316,17,Thu,3,1200009,250,1
1042,37317,17,Thu,13,1200013,510,1
1043,37318,17,Thu,7,1200014,510,1
1044,37319,17,Thu,14,1200014,510,1
1045,37320,17,Thu,13,1200015,190,1
1046,37321,17,Thu,5,1200021,510,1
1047,37322,17,Thu,10,1200021,510,1
1048,37323,17,Thu,1,1200022,510,1
1049,37324,17,Thu,8,1200031,340,1
1050,37325,17,Thu,14,1200033,510,1
1051,37678,17,Thu,0,1400001,420,1
1052,37679,17,Thu,11,1400002,850,1
1053,37680,17,Thu,0,1400002,420,1
1054,37880,17,Thu,7,1600002,510,2
1055,37881,17,Thu,13,1600002,510,2
1056,37882,17,Thu,2,1600002,510,1
1057,37912,17,Thu,9,1700008,170,1
1058,38005,17,Thu,4,2000001,930,1
1059,38111,17,Thu,0,2300001,3400,1
1060,38144,17,Thu,7,2400001,2850,1
1061,38145,17,Thu,10,2400002,2550,1
1062,38146,17,Thu,1,2400002,1690,1
1063,38147,17,Thu,13,2400002,2550,1
1064,38148,17,Thu,8,2400002,2550,1
1065,38149,17,Thu,13,2400004,1190,1
1066,38150,17,Thu,1,2400005,1870,1
1067,38151,17,Thu,14,2400005,1870,1
1068,38152,17,Thu,13,2400006,1090,1
1069,38153,17,Thu,7,2400007,1020,1
1070,38154,17,Thu,1,2400009,840,1
1071,38155,17,Thu,0,2400009,1270,1
1072,38183,17,Thu,0,2500003,290,1
1073,38216,17,Thu,0,2600001,1480,1
1074,38217,17,Thu,12,2600002,3060,1
1075,38218,17,Thu,7,2600004,1700,1
1076,38219,17,Thu,8,2600004,1700,1
1077,38220,17,Thu,9,2600004,1700,1
1078,38221,17,Thu,11,2600004,1700,1
1079,38222,17,Thu,6,2600004,1700,1
1080,38223,17,Thu,17,2600004,1700,1
1081,38224,17,Thu,7,2600005,1000,2
1082,38225,17,Thu,5,2600005,1000,1
1083,38245,17,Thu,0,2700007,590,1
1084,38263,17,Thu,7,2800001,1190,1
1085,38264,17,Thu,0,2800001,1190,1
1086,38265,17,Thu,16,2800001,1190,2
1087,38266,17,Thu,13,2800001,1190,1
1088,38267,17,Thu,9,2800001,1190,1
1089,38369,17,Thu,6,3400002,2020,1
1090,38380,18,Fri,10,1000001,420,1
1091,38381,18,Fri,16,1000002,250,1
1092,38382,18,Fri,1,1000002,250,1
1093,39615,18,Fri,4,1200002,510,1
1094,39616,18,Fri,13,1200002,510,1
1095,39617,18,Fri,7,1200003,510,1
1096,39618,18,Fri,14,1200003,510,1
1097,39619,18,Fri,0,1200003,510,1
1098,39620,18,Fri,0,1200004,310,1
1099,39621,18,Fri,1,1200004,310,1
1100,39622,18,Fri,0,1200008,250,1
1101,39623,18,Fri,13,1200009,250,1
1102,39624,18,Fri,7,1200010,250,1
1103,39625,18,Fri,13,1200010,250,1
1104,39626,18,Fri,2,1200012,510,1
1105,39627,18,Fri,7,1200015,340,1
1106,39628,18,Fri,10,1200015,340,1
1107,39629,18,Fri,8,1200017,340,1
1108,39630,18,Fri,2,1200019,510,1
1109,39631,18,Fri,1,1200020,250,1
1110,39632,18,Fri,13,1200021,510,1
1111,39633,18,Fri,10,1200022,510,1
1112,39634,18,Fri,0,1200022,510,1
1113,39635,18,Fri,10,1200023,510,1
1114,39636,18,Fri,11,1200025,510,1
1115,39637,18,Fri,1,1200025,510,1
1116,40017,18,Fri,0,1300001,4250,1
1117,40252,18,Fri,7,1400001,590,1
1118,40253,18,Fri,5,1400001,420,1
1119,40254,18,Fri,7,1400002,850,1
1120,40255,18,Fri,13,1400003,590,1
1121,40256,18,Fri,10,1400003,590,1
1122,40543,18,Fri,10,1600002,510,1
1123,40544,18,Fri,9,1600002,510,1
1124,40545,18,Fri,0,1600002,510,1
1125,40546,18,Fri,1,1600002,510,1
1126,40580,18,Fri,7,1700001,1700,1
1127,40581,18,Fri,13,1700001,1700,1
1128,40582,18,Fri,11,1700001,1700,2
1129,40583,18,Fri,14,1700002,290,1
1130,40584,18,Fri,0,1700003,2040,1
1131,40585,18,Fri,5,1700005,1700,1
1132,40586,18,Fri,0,1700006,100,1
1133,40587,18,Fri,10,1700007,1100,1
1134,40588,18,Fri,8,1700008,170,1
1135,40589,18,Fri,16,1700008,170,1
1136,40590,18,Fri,5,1700009,1440,1
1137,40591,18,Fri,6,1700009,1440,1
1138,40592,18,Fri,7,1700011,1440,1
1139,40593,18,Fri,13,1700016,1440,1
1140,40785,18,Fri,1,2100001,520,1
1141,40786,18,Fri,4,2100002,930,1
1142,40929,18,Fri,10,2300002,6460,1
1143,40930,18,Fri,13,2300002,6460,1
1144,40931,18,Fri,14,2300002,6460,1
1145,40983,18,Fri,7,2400001,2280,1
1146,40984,18,Fri,2,2400003,1070,1
1147,40985,18,Fri,2,2400004,1190,1
1148,40986,18,Fri,7,2400006,1090,1
1149,40987,18,Fri,14,2400006,1090,1
1150,40988,18,Fri,7,2400008,2210,1
1151,40989,18,Fri,13,2400009,1270,1
1152,40990,18,Fri,7,2400010,2040,1
1153,40991,18,Fri,11,2400011,3400,1
1154,41008,18,Fri,15,2500001,290,1
1155,41009,18,Fri,7,2500002,420,1
1156,41068,18,Fri,0,2600001,2210,1
1157,41069,18,Fri,11,2600001,2210,1
1158,41070,18,Fri,6,2600001,2210,1
1159,41071,18,Fri,9,2600003,2550,1
1160,41072,18,Fri,13,2600003,2550,1
1161,41073,18,Fri,10,2600004,1700,1
1162,41074,18,Fri,10,2600004,1700,1
1163,41075,18,Fri,13,2600005,1000,1
1164,41110,18,Fri,13,2700001,140,1
1165,41111,18,Fri,12,2700006,510,1
1166,41154,18,Fri,7,2800001,1190,1
1167,41155,18,Fri,9,2800001,1190,1
1168,41156,18,Fri,0,2800001,1190,1
1169,41157,18,Fri,0,2800001,1190,2
1170,41189,18,Fri,4,3000001,600,1
1171,41244,18,Fri,0,3200001,4230,1
1172,41274,18,Fri,7,3400001,1190,1
1173,41275,18,Fri,7,3400001,1190,1
1174,41276,18,Fri,2,3400002,2020,1
1175,41277,18,Fri,11,3400002,2020,1
1176,41278,18,Fri,5,3400003,1190,1
1177,41307,19,Sat,10,1000001,420,1
1178,41308,19,Sat,0,1000001,420,1
1179,41309,19,Sat,1,1000002,100,1
1180,41310,19,Sat,0,1000005,250,1
1181,42016,19,Sat,2,1100001,590,1
1182,42441,19,Sat,5,1200002,510,1
1183,42442,19,Sat,10,1200002,390,1
1184,42443,19,Sat,8,1200003,510,1
1185,42444,19,Sat,13,1200004,510,1
1186,42445,19,Sat,2,1200004,510,1
1187,42446,19,Sat,11,1200005,250,1
1188,42447,19,Sat,15,1200006,190,1
1189,42448,19,Sat,7,1200007,250,1
1190,42449,19,Sat,0,1200007,130,1
1191,42450,19,Sat,10,1200008,250,1
1192,42451,19,Sat,8,1200009,250,1
1193,42452,19,Sat,0,1200010,130,1
1194,42453,19,Sat,14,1200012,510,1
1195,42454,19,Sat,7,1200013,510,1
1196,42455,19,Sat,9,1200015,340,1
1197,42456,19,Sat,0,1200015,190,1
1198,42457,19,Sat,8,1200016,250,1
1199,42458,19,Sat,9,1200017,340,1
1200,42459,19,Sat,10,1200017,340,1
1201,42460,19,Sat,15,1200021,310,1
1202,42461,19,Sat,16,1200022,510,1
1203,42462,19,Sat,2,1200023,510,1
1204,42463,19,Sat,14,1200024,510,1
1205,42464,19,Sat,11,1200024,510,1
1206,42465,19,Sat,0,1200025,510,1
1207,42466,19,Sat,9,1200027,340,1
1208,42467,19,Sat,14,1200027,340,1
1209,42468,19,Sat,10,1200029,340,1
1210,42469,19,Sat,0,1200030,510,1
1211,42470,19,Sat,8,1200033,510,1
1212,42471,19,Sat,13,1200033,290,1
1213,42472,19,Sat,1,1200033,510,1
1214,42739,19,Sat,0,1300001,4250,1
1215,42929,19,Sat,10,1400001,490,1
1216,42930,19,Sat,5,1400002,850,1
1217,42931,19,Sat,9,1400003,590,1
1218,43166,19,Sat,0,1600001,560,2
1219,43167,19,Sat,14,1600001,560,1
1220,43168,19,Sat,2,1600002,510,1
1221,43169,19,Sat,5,1600002,510,1
1222,43170,19,Sat,11,1600002,510,1
1223,43171,19,Sat,14,1600002,510,1
1224,43195,19,Sat,0,1700001,1700,1
1225,43196,19,Sat,2,1700001,1700,1
1226,43197,19,Sat,17,1700011,1440,1
1227,43198,19,Sat,0,1700012,940,1
1228,43199,19,Sat,9,1700013,1360,1
1229,43200,19,Sat,13,1700014,1440,1
1230,43201,19,Sat,0,1700014,1440,1
1231,43202,19,Sat,17,1700015,940,1
1232,43203,19,Sat,0,1700018,2110,1
1233,43204,19,Sat,11,1700018,2110,1
1234,43336,19,Sat,12,2100001,930,1
1235,43337,19,Sat,10,2100003,1020,1
1236,43338,19,Sat,5,2100003,1020,1
1237,43500,19,Sat,15,2400001,2850,1
1238,43501,19,Sat,13,2400002,2550,1
1239,43502,19,Sat,7,2400002,2550,1
1240,43503,19,Sat,13,2400004,1190,1
1241,43504,19,Sat,2,2400004,1190,1
1242,43505,19,Sat,17,2400006,1090,1
1243,43506,19,Sat,13,2400008,2210,1
1244,43507,19,Sat,13,2400010,2040,1
1245,43519,19,Sat,0,2500002,420,1
1246,43562,19,Sat,13,2600001,2210,1
1247,43563,19,Sat,0,2600002,2060,1
1248,43564,19,Sat,13,2600004,1700,1
1249,43566,19,Sat,6,2600005,1000,1
1250,43603,19,Sat,10,2700003,420,1
1251,43604,19,Sat,10,2700004,420,1
1252,43605,19,Sat,7,2700004,420,1
1253,43606,19,Sat,9,2700008,590,1
1254,43640,19,Sat,3,2800001,1190,1
1255,43641,19,Sat,16,2800001,1190,1
1256,43642,19,Sat,0,2800001,1190,1
1257,43717,19,Sat,0,3300001,1530,1
1258,43721,19,Sat,10,3400001,1190,1
1259,43722,19,Sat,16,3400002,2020,1
1260,43723,19,Sat,17,3400002,2020,1
1261,43724,19,Sat,11,3400003,1190,1
1262,43744,20,Sun,7,1000002,250,1
1263,43745,20,Sun,0,1000002,250,1
1264,43746,20,Sun,15,1000002,100,1
1265,43747,20,Sun,1,1000008,130,1
1266,44380,20,Sun,12,1200002,510,1
1267,44381,20,Sun,10,1200006,340,1
1268,44382,20,Sun,11,1200010,250,1
1269,44383,20,Sun,10,1200016,250,1
1270,44384,20,Sun,7,1200016,250,1
1271,44385,20,Sun,0,1200022,310,1
1272,44386,20,Sun,1,1200025,300,1
1273,44387,20,Sun,2,1200026,340,1
1274,44388,20,Sun,9,1200028,420,1
1275,44389,20,Sun,6,1200033,510,1
1276,44624,20,Sun,6,1400001,740,1
1277,44625,20,Sun,9,1400002,420,1
1278,44626,20,Sun,8,1400002,850,1
1279,44627,20,Sun,13,1400002,850,1
1280,44731,20,Sun,7,1600002,510,1
1281,44732,20,Sun,16,1600002,510,1
1282,44733,20,Sun,0,1600002,510,1
1283,44746,20,Sun,6,1700002,290,4
1284,44747,20,Sun,0,1700003,2040,1
1285,44748,20,Sun,3,1700004,1700,1
1286,44749,20,Sun,14,1700006,170,1
1287,44750,20,Sun,0,1700009,1440,1
1288,44751,20,Sun,0,1700011,1440,1
1289,44752,20,Sun,0,1700012,940,1
1290,44753,20,Sun,14,1700014,1440,1
1291,44754,20,Sun,0,1700015,940,1
1292,44755,20,Sun,0,1700017,1280,1
1293,44846,20,Sun,14,2100001,930,1
1294,44887,20,Sun,15,2300002,6460,1
1295,44905,20,Sun,10,2400002,2550,1
1296,44906,20,Sun,7,2400008,2210,1
